Name,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Unemployment Count,Zipcode,Poverty Rate,Unemployment Rate
ZCTA5 24246,-666666666.0,312.0,55.3,23750.0,56.0,0.0,24246,17.94871794871795,0.0
ZCTA5 24248,31036.0,2465.0,51.7,20710.0,389.0,76.0,24248,15.780933062880324,3.08316430020284
ZCTA5 24250,55913.0,1504.0,47.4,23662.0,90.0,10.0,24250,5.98404255319149,0.6648936170212766
ZCTA5 24251,41310.0,8491.0,44.8,22274.0,1360.0,176.0,24251,16.016959133199858,2.0727829466493937
ZCTA5 24256,25393.0,3552.0,40.5,18140.0,1092.0,92.0,24256,30.743243243243242,2.59009009009009
ZCTA5 24258,39464.0,1688.0,51.2,24656.0,162.0,51.0,24258,9.597156398104266,3.0213270142180093
ZCTA5 24260,31294.0,5788.0,44.5,18201.0,1333.0,121.0,24260,23.03040774015204,2.0905321354526607
ZCTA5 24263,36563.0,6348.0,40.2,18905.0,1535.0,277.0,24263,24.18084436042848,4.363579080025205
ZCTA5 24265,18125.0,662.0,53.1,14896.0,311.0,35.0,24265,46.97885196374622,5.287009063444109
ZCTA5 24266,47540.0,9322.0,42.9,25098.0,1255.0,266.0,24266,13.462776228277194,2.8534649216906245
ZCTA5 24269,-666666666.0,379.0,46.9,14068.0,124.0,17.0,24269,32.71767810026385,4.485488126649076
ZCTA5 24270,33784.0,468.0,50.7,19537.0,12.0,25.0,24270,2.5641025641025643,5.3418803418803416
ZCTA5 24271,36625.0,2464.0,47.8,18773.0,650.0,54.0,24271,26.37987012987013,2.1915584415584415
ZCTA5 24272,19521.0,650.0,46.3,17646.0,221.0,0.0,24272,34.0,0.0
ZCTA5 24273,32591.0,6507.0,39.9,19333.0,1482.0,376.0,24273,22.77547256800369,5.778392500384202
ZCTA5 24277,27483.0,6437.0,43.1,15970.0,1326.0,191.0,24277,20.599658225881623,2.9672207550100977
ZCTA5 24279,38603.0,5477.0,39.0,16500.0,786.0,113.0,24279,14.35092203761183,2.0631732700383423
ZCTA5 24280,44345.0,933.0,50.5,23858.0,196.0,1.0,24280,21.007502679528404,0.10718113612004287
ZCTA5 24281,24660.0,2674.0,49.1,17526.0,1065.0,89.0,24281,39.82797307404637,3.3283470456245325
ZCTA5 24282,24286.0,784.0,39.3,14519.0,233.0,68.0,24282,29.71938775510204,8.673469387755102
ZCTA5 24283,31266.0,1949.0,47.8,22051.0,385.0,48.0,24283,19.753719856336584,2.4628014366341713
ZCTA5 24290,33143.0,1872.0,49.3,22944.0,266.0,111.0,24290,14.209401709401709,5.92948717948718
ZCTA5 24292,24464.0,413.0,49.9,18708.0,126.0,22.0,24292,30.508474576271187,5.326876513317191
ZCTA5 24293,42882.0,9445.0,41.3,28220.0,1075.0,331.0,24293,11.381683430386447,3.504499735309688
ZCTA5 24301,43277.0,13992.0,46.2,23938.0,2362.0,637.0,24301,16.881074899942824,4.55260148656375
ZCTA5 24311,31189.0,1933.0,44.7,18780.0,319.0,44.0,24311,16.502845318158304,2.2762545266425245
ZCTA5 24312,34198.0,1495.0,54.2,19690.0,103.0,22.0,24312,6.889632107023411,1.471571906354515
ZCTA5 24313,31144.0,944.0,37.2,22362.0,336.0,38.0,24313,35.59322033898305,4.02542372881356
ZCTA5 24314,51923.0,1444.0,44.6,24499.0,121.0,78.0,24314,8.379501385041552,5.401662049861496
ZCTA5 24315,43564.0,3733.0,42.2,21500.0,182.0,52.0,24315,4.875435306723815,1.3929815162068042
ZCTA5 24316,-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,24316,,
ZCTA5 24317,36431.0,3751.0,46.7,26401.0,620.0,49.0,24317,16.52892561983471,1.306318315115969
ZCTA5 24318,58295.0,584.0,54.0,25196.0,79.0,0.0,24318,13.527397260273972,0.0
ZCTA5 24319,47222.0,7162.0,41.8,21977.0,995.0,276.0,24319,13.892767383412455,3.853672158614912
ZCTA5 24322,44808.0,170.0,35.5,22341.0,16.0,7.0,24322,9.411764705882353,4.117647058823529
ZCTA5 24323,40568.0,703.0,47.6,24097.0,66.0,0.0,24323,9.388335704125177,0.0
ZCTA5 24324,59800.0,1863.0,45.3,31397.0,139.0,32.0,24324,7.461084272678476,1.7176596886741815
ZCTA5 24325,27330.0,919.0,55.4,20798.0,284.0,29.0,24325,30.903155603917302,3.1556039173014145
ZCTA5 24326,44219.0,1309.0,49.3,23454.0,70.0,40.0,24326,5.347593582887701,3.0557677616501144
ZCTA5 24328,47331.0,1629.0,57.0,40455.0,289.0,7.0,24328,17.740945365254756,0.42971147943523635
ZCTA5 24330,31828.0,3171.0,46.9,17422.0,574.0,105.0,24330,18.101545253863133,3.3112582781456954
ZCTA5 24333,36189.0,18041.0,45.6,21896.0,3205.0,446.0,24333,17.765090626905383,2.472146776786209
ZCTA5 24340,48261.0,5840.0,41.4,22305.0,911.0,162.0,24340,15.599315068493151,2.7739726027397262
ZCTA5 24343,39372.0,9631.0,43.8,21998.0,1470.0,180.0,24343,15.263212542830443,1.8689648011629114
ZCTA5 24347,51414.0,1741.0,43.5,27908.0,256.0,27.0,24347,14.704192992533027,1.5508328546812178
ZCTA5 24348,29911.0,4045.0,47.6,18009.0,844.0,136.0,24348,20.865265760197776,3.362175525339926
ZCTA5 24350,46250.0,1140.0,47.6,27741.0,178.0,18.0,24350,15.614035087719298,1.5789473684210527
ZCTA5 24351,16250.0,665.0,42.0,14497.0,252.0,39.0,24351,37.89473684210526,5.864661654135339
ZCTA5 24352,30917.0,1141.0,46.3,19229.0,126.0,0.0,24352,11.042944785276074,0.0
ZCTA5 24354,40273.0,14574.0,46.7,23652.0,2501.0,307.0,24354,17.16069713187869,2.1064910113901467
ZCTA5 24360,50958.0,6055.0,40.5,20839.0,557.0,201.0,24360,9.199009083402148,3.319570602807597
ZCTA5 24361,49283.0,5938.0,40.9,20940.0,909.0,239.0,24361,15.308184573930616,4.02492421690805
ZCTA5 24363,28750.0,1421.0,45.7,27641.0,326.0,52.0,24363,22.94159042927516,3.6593947923997185
ZCTA5 24366,47831.0,709.0,46.3,24358.0,126.0,14.0,24366,17.77150916784203,1.9746121297602257
ZCTA5 24368,47534.0,5495.0,43.6,25618.0,508.0,105.0,24368,9.24476797088262,1.910828025477707
ZCTA5 24370,31801.0,6559.0,41.4,19724.0,1468.0,180.0,24370,22.381460588504346,2.7443207806067997
ZCTA5 24374,40156.0,773.0,48.3,21308.0,84.0,20.0,24374,10.866752910737386,2.5873221216041395
ZCTA5 24375,50114.0,1559.0,35.1,19890.0,321.0,54.0,24375,20.59012187299551,3.463758819756254
ZCTA5 24377,51250.0,305.0,60.1,25918.0,37.0,0.0,24377,12.131147540983607,0.0
ZCTA5 24378,30556.0,1130.0,60.2,18506.0,126.0,6.0,24378,11.150442477876107,0.5309734513274337
ZCTA5 24380,44835.0,3018.0,40.5,20302.0,477.0,91.0,24380,15.8051689860835,3.015241882041087
ZCTA5 24381,51607.0,3873.0,47.6,28561.0,224.0,87.0,24381,5.783630260779757,2.2463206816421377
ZCTA5 24382,44972.0,13857.0,47.9,26740.0,2562.0,452.0,24382,18.488850400519592,3.2618892978278127
ZCTA5 24401,49905.0,35226.0,44.0,29703.0,3822.0,638.0,24401,10.84994038494294,1.8111622097314484
ZCTA5 24411,-666666666.0,60.0,-666666666.0,,0.0,0.0,24411,0.0,0.0
ZCTA5 24412,-666666666.0,30.0,-666666666.0,,0.0,0.0,24412,0.0,0.0
ZCTA5 24413,43750.0,144.0,42.7,25307.0,9.0,0.0,24413,6.25,0.0
ZCTA5 24415,-666666666.0,33.0,-666666666.0,,0.0,0.0,24415,0.0,0.0
ZCTA5 24416,34256.0,8483.0,44.5,21762.0,1541.0,159.0,24416,18.165743251208298,1.8743369091123423
ZCTA5 24421,65625.0,4069.0,46.8,38020.0,233.0,61.0,24421,5.726222659130007,1.4991398377979848
ZCTA5 24422,40222.0,6093.0,47.8,23645.0,1585.0,169.0,24422,26.01345806663384,2.773674708682094
ZCTA5 24426,43487.0,13839.0,45.2,25459.0,2298.0,246.0,24426,16.60524604378929,1.7775850856275743
ZCTA5 24430,26583.0,3534.0,42.2,11567.0,507.0,71.0,24430,14.34634974533107,2.009054895302773
ZCTA5 24431,55919.0,2253.0,50.1,26750.0,373.0,57.0,24431,16.55570350643586,2.5299600532623168
ZCTA5 24432,54821.0,302.0,53.3,35617.0,0.0,0.0,24432,0.0,0.0
ZCTA5 24433,-666666666.0,91.0,55.2,12414.0,0.0,0.0,24433,0.0,0.0
ZCTA5 24435,71250.0,2213.0,41.4,35291.0,137.0,34.0,24435,6.1906913691821055,1.5363759602349751
ZCTA5 24437,-666666666.0,942.0,37.7,32100.0,189.0,0.0,24437,20.063694267515924,0.0
ZCTA5 24439,36923.0,1251.0,45.9,24812.0,215.0,7.0,24439,17.186250999200638,0.5595523581135092
ZCTA5 24440,53092.0,3099.0,38.8,19521.0,383.0,75.0,24440,12.358825427557276,2.420135527589545
ZCTA5 24441,49861.0,6226.0,43.0,24843.0,616.0,184.0,24441,9.89399293286219,2.955348538387408
ZCTA5 24442,-666666666.0,113.0,59.6,34956.0,16.0,0.0,24442,14.15929203539823,0.0
ZCTA5 24445,44894.0,2805.0,43.1,26395.0,315.0,113.0,24445,11.229946524064172,4.028520499108734
ZCTA5 24448,37250.0,268.0,45.5,21940.0,37.0,0.0,24448,13.805970149253731,0.0
ZCTA5 24450,52176.0,16715.0,38.6,28602.0,2392.0,196.0,24450,14.310499551301227,1.1725994615614717
ZCTA5 24457,14914.0,161.0,61.0,14469.0,55.0,0.0,24457,34.161490683229815,0.0
ZCTA5 24458,43304.0,370.0,64.9,35016.0,18.0,5.0,24458,4.864864864864865,1.3513513513513513
ZCTA5 24459,70964.0,613.0,43.1,33373.0,143.0,0.0,24459,23.3278955954323,0.0
ZCTA5 24460,43516.0,1479.0,49.9,25759.0,128.0,55.0,24460,8.654496281271129,3.7187288708586883
ZCTA5 24464,46000.0,184.0,61.7,38188.0,0.0,0.0,24464,0.0,0.0
ZCTA5 24465,46761.0,1382.0,63.2,35367.0,188.0,0.0,24465,13.603473227206946,0.0
ZCTA5 24467,85163.0,2258.0,39.2,42501.0,118.0,50.0,24467,5.225863596102746,2.2143489813994686
ZCTA5 24471,57305.0,1642.0,48.5,30850.0,92.0,21.0,24471,5.602923264311815,1.2789281364190013
ZCTA5 24472,40953.0,2100.0,43.7,22349.0,566.0,195.0,24472,26.952380952380953,9.285714285714286
ZCTA5 24473,28313.0,832.0,57.8,25809.0,86.0,35.0,24473,10.336538461538462,4.206730769230769
ZCTA5 24474,48676.0,448.0,56.1,22763.0,45.0,0.0,24474,10.044642857142858,0.0
ZCTA5 24476,68269.0,177.0,68.3,37638.0,0.0,0.0,24476,0.0,0.0
ZCTA5 24477,56031.0,11127.0,43.3,26828.0,973.0,342.0,24477,8.744495371618585,3.0736047452143436
ZCTA5 24479,89265.0,1395.0,47.3,31741.0,70.0,16.0,24479,5.017921146953405,1.146953405017921
ZCTA5 24482,58750.0,4897.0,45.4,31465.0,297.0,92.0,24482,6.064937716969573,1.8787012456606085
ZCTA5 24483,55375.0,511.0,45.3,22503.0,61.0,0.0,24483,11.937377690802348,0.0
ZCTA5 24484,42772.0,616.0,49.6,46305.0,0.0,16.0,24484,0.0,2.5974025974025974
ZCTA5 24485,31250.0,192.0,60.1,29393.0,9.0,0.0,24485,4.6875,0.0
ZCTA5 24486,58805.0,4122.0,35.9,23454.0,390.0,50.0,24486,9.461426491994178,1.21300339640951
ZCTA5 24487,57683.0,237.0,44.4,18902.0,25.0,23.0,24487,10.548523206751055,9.70464135021097
ZCTA5 24501,32049.0,26708.0,28.1,17109.0,6736.0,907.0,24501,25.220907593230493,3.395986221356897
ZCTA5 24502,48722.0,46070.0,27.5,21969.0,7680.0,1495.0,24502,16.67028434990232,3.24506186238333
ZCTA5 24503,67172.0,19197.0,43.7,38694.0,1430.0,461.0,24503,7.4490805855081526,2.4014168880554254
ZCTA5 24504,36233.0,9423.0,40.7,23340.0,1721.0,434.0,24504,18.26382256181683,4.605751883688846
ZCTA5 24517,37331.0,5241.0,46.3,23577.0,1153.0,82.0,24517,21.999618393436368,1.5645869108948673
ZCTA5 24520,49129.0,2167.0,54.4,25062.0,288.0,58.0,24520,13.29026303645593,2.67651130595293
ZCTA5 24521,52053.0,10440.0,46.6,23987.0,1465.0,149.0,24521,14.03256704980843,1.4272030651340997
ZCTA5 24522,52740.0,9201.0,46.9,25745.0,1207.0,128.0,24522,13.11813933268123,1.391153135528747
ZCTA5 24523,49769.0,20009.0,45.5,25061.0,2595.0,387.0,24523,12.969163876255685,1.9341296416612523
ZCTA5 24526,66071.0,1325.0,54.5,32429.0,67.0,13.0,24526,5.056603773584905,0.9811320754716981
ZCTA5 24527,53981.0,3161.0,44.4,24724.0,289.0,38.0,24527,9.142676368237899,1.202151217968997
ZCTA5 24528,41818.0,3271.0,48.0,20976.0,528.0,21.0,24528,16.141852644451237,0.6420055029043106
ZCTA5 24529,41250.0,1857.0,50.6,22108.0,318.0,45.0,24529,17.12439418416801,2.4232633279483036
ZCTA5 24530,48036.0,1254.0,37.5,18785.0,196.0,131.0,24530,15.629984051036683,10.446570972886763
ZCTA5 24531,44103.0,8694.0,50.0,24338.0,967.0,158.0,24531,11.12261329652634,1.817345295606165
ZCTA5 24534,30500.0,1432.0,47.3,17893.0,212.0,35.0,24534,14.804469273743017,2.4441340782122905
ZCTA5 24536,70978.0,291.0,27.9,25547.0,23.0,0.0,24536,7.903780068728523,0.0
ZCTA5 24538,58397.0,5229.0,46.8,33319.0,289.0,67.0,24538,5.526869382291069,1.2813157391470644
ZCTA5 24539,32941.0,130.0,58.8,23215.0,19.0,0.0,24539,14.615384615384615,0.0
ZCTA5 24540,38888.0,31607.0,45.1,22559.0,5525.0,1127.0,24540,17.480304995728794,3.5656658335178917
ZCTA5 24541,37067.0,27635.0,40.9,24113.0,5503.0,1266.0,24541,19.913153609553103,4.58114709607382
ZCTA5 24549,47788.0,3864.0,43.1,22130.0,422.0,106.0,24549,10.921325051759835,2.743271221532091
ZCTA5 24550,57050.0,7890.0,44.0,31185.0,587.0,120.0,24550,7.43979721166033,1.520912547528517
ZCTA5 24551,76483.0,24387.0,44.1,35022.0,1411.0,451.0,24551,5.785869520646246,1.8493459630130806
ZCTA5 24553,38393.0,1257.0,51.8,23139.0,136.0,58.0,24553,10.819411296738267,4.614160700079554
ZCTA5 24554,41855.0,4047.0,43.1,23163.0,793.0,100.0,24554,19.59476155176674,2.4709661477637757
ZCTA5 24555,51346.0,2117.0,42.3,22733.0,227.0,75.0,24555,10.72272083136514,3.5427491733585263
ZCTA5 24556,59449.0,3296.0,42.9,29261.0,282.0,74.0,24556,8.555825242718447,2.245145631067961
ZCTA5 24557,37888.0,7426.0,49.7,21164.0,1202.0,217.0,24557,16.186372205763533,2.9221653649340156
ZCTA5 24558,39825.0,6320.0,47.5,23292.0,1191.0,65.0,24558,18.84493670886076,1.0284810126582278
ZCTA5 24562,52143.0,430.0,39.6,16811.0,36.0,20.0,24562,8.372093023255815,4.651162790697675
ZCTA5 24563,40446.0,5701.0,45.3,21612.0,874.0,191.0,24563,15.330643746711104,3.350289422908262
ZCTA5 24565,48625.0,968.0,42.2,20001.0,194.0,24.0,24565,20.041322314049587,2.479338842975207
ZCTA5 24566,52404.0,1200.0,38.5,21048.0,134.0,79.0,24566,11.166666666666666,6.583333333333333
ZCTA5 24569,42813.0,917.0,49.3,33252.0,78.0,34.0,24569,8.505997818974919,3.707742639040349
ZCTA5 24570,-666666666.0,8.0,-666666666.0,,8.0,0.0,24570,100.0,0.0
ZCTA5 24571,56595.0,2105.0,43.2,27519.0,142.0,74.0,24571,6.745843230403801,3.5154394299287413
ZCTA5 24572,44762.0,16474.0,41.8,24166.0,2405.0,623.0,24572,14.59876168507952,3.7817166444093724
ZCTA5 24574,64155.0,4099.0,46.2,27727.0,417.0,48.0,24574,10.173212978775311,1.1710173212978776
ZCTA5 24577,38371.0,5113.0,45.6,20229.0,1133.0,123.0,24577,22.1592020340309,2.4056327009583414
ZCTA5 24578,50000.0,1031.0,46.7,23405.0,182.0,31.0,24578,17.652764306498543,3.0067895247332688
ZCTA5 24579,46845.0,1540.0,48.8,22166.0,177.0,52.0,24579,11.493506493506494,3.3766233766233764
ZCTA5 24580,60329.0,561.0,47.5,23609.0,154.0,14.0,24580,27.45098039215686,2.4955436720142603
ZCTA5 24581,-666666666.0,30.0,-666666666.0,,0.0,0.0,24581,0.0,0.0
ZCTA5 24586,42212.0,5834.0,44.2,20827.0,1206.0,228.0,24586,20.67192320877614,3.9081247857387726
ZCTA5 24588,45833.0,9312.0,38.4,23328.0,1038.0,110.0,24588,11.146907216494846,1.1812714776632303
ZCTA5 24589,42083.0,2275.0,41.6,20995.0,128.0,49.0,24589,5.626373626373627,2.1538461538461537
ZCTA5 24590,54356.0,8140.0,42.3,26519.0,1329.0,287.0,24590,16.326781326781326,3.5257985257985256
ZCTA5 24592,36987.0,13908.0,43.8,19145.0,2884.0,374.0,24592,20.73626689675007,2.68909979867702
ZCTA5 24593,67121.0,2255.0,37.4,26229.0,523.0,64.0,24593,23.19290465631929,2.838137472283814
ZCTA5 24594,36518.0,1517.0,36.1,19045.0,523.0,124.0,24594,34.47593935398813,8.174027686222809
ZCTA5 24595,-666666666.0,602.0,20.8,5759.0,0.0,16.0,24595,0.0,2.6578073089700998
ZCTA5 24597,49219.0,1253.0,42.6,22851.0,166.0,0.0,24597,13.248204309656824,0.0
ZCTA5 24598,53917.0,1767.0,44.0,24669.0,227.0,22.0,24598,12.846632710809281,1.245048104131296
ZCTA5 24599,45893.0,869.0,42.6,19541.0,55.0,27.0,24599,6.329113924050633,3.1070195627157653
ZCTA5 24601,29063.0,66.0,65.1,15329.0,0.0,0.0,24601,0.0,0.0
ZCTA5 24602,36824.0,949.0,42.6,20509.0,202.0,18.0,24602,21.285563751317177,1.8967334035827186
ZCTA5 24603,27014.0,894.0,50.4,17742.0,260.0,24.0,24603,29.082774049217,2.684563758389262
ZCTA5 24604,19605.0,422.0,51.3,11261.0,115.0,20.0,24604,27.251184834123222,4.739336492890995
ZCTA5 24605,42250.0,8719.0,45.7,29453.0,1023.0,272.0,24605,11.7329969033146,3.119623810069962
ZCTA5 24606,18073.0,125.0,44.4,17210.0,17.0,0.0,24606,13.6,0.0
ZCTA5 24607,23125.0,377.0,45.0,15892.0,115.0,0.0,24607,30.50397877984085,0.0
ZCTA5 24609,40949.0,6740.0,41.3,22292.0,912.0,177.0,24609,13.531157270029674,2.626112759643917
ZCTA5 24612,21250.0,254.0,39.7,10122.0,105.0,54.0,24612,41.338582677165356,21.25984251968504
ZCTA5 24613,-666666666.0,348.0,59.5,25260.0,36.0,0.0,24613,10.344827586206897,0.0
ZCTA5 24614,34347.0,7237.0,43.9,21482.0,1708.0,230.0,24614,23.600939615862927,3.1781124775459446
ZCTA5 24620,21684.0,2753.0,48.5,14510.0,1205.0,91.0,24620,43.77043225572103,3.305484925535779
ZCTA5 24622,27539.0,876.0,48.0,23511.0,267.0,17.0,24622,30.47945205479452,1.9406392694063928
ZCTA5 24628,-666666666.0,389.0,34.2,17460.0,165.0,0.0,24628,42.41645244215938,0.0
ZCTA5 24630,42963.0,7563.0,43.1,22327.0,1070.0,387.0,24630,14.147824937194235,5.1170170567235225
ZCTA5 24631,32324.0,2536.0,42.6,18883.0,430.0,133.0,24631,16.95583596214511,5.244479495268139
ZCTA5 24634,36696.0,541.0,49.4,20525.0,31.0,1.0,24634,5.730129390018484,0.18484288354898337
ZCTA5 24635,23750.0,1428.0,44.3,10432.0,97.0,9.0,24635,6.792717086834734,0.6302521008403361
ZCTA5 24637,52070.0,4036.0,41.5,27905.0,420.0,82.0,24637,10.406342913776015,2.0317145688800795
ZCTA5 24639,30328.0,2888.0,44.6,20462.0,534.0,89.0,24639,18.490304709141274,3.081717451523546
ZCTA5 24641,29076.0,5603.0,45.3,20494.0,1201.0,145.0,24641,21.43494556487596,2.587899339639479
ZCTA5 24646,31083.0,689.0,51.7,18028.0,91.0,19.0,24646,13.20754716981132,2.7576197387518144
ZCTA5 24649,40300.0,2789.0,47.6,22056.0,610.0,85.0,24649,21.87163858013625,3.04768734313374
ZCTA5 24651,45896.0,5807.0,43.3,30049.0,820.0,201.0,24651,14.120888582744962,3.4613397623557773
ZCTA5 24656,34093.0,3036.0,49.7,21636.0,678.0,36.0,24656,22.33201581027668,1.1857707509881423
ZCTA5 24657,38125.0,387.0,52.1,20941.0,57.0,17.0,24657,14.728682170542635,4.392764857881137
ZCTA5 24701,32199.0,19621.0,44.1,19779.0,4888.0,526.0,24701,24.91208399164161,2.680801182406605
ZCTA5 24712,33933.0,2095.0,24.7,17058.0,389.0,39.0,24712,18.56801909307876,1.8615751789976134
ZCTA5 24714,21823.0,232.0,60.3,17381.0,25.0,24.0,24714,10.775862068965518,10.344827586206897
ZCTA5 24715,25893.0,484.0,52.8,15408.0,123.0,22.0,24715,25.41322314049587,4.545454545454546
ZCTA5 24716,34524.0,466.0,59.8,22407.0,133.0,0.0,24716,28.540772532188843,0.0
ZCTA5 24719,-666666666.0,129.0,6.3,,129.0,0.0,24719,100.0,0.0
ZCTA5 24724,53466.0,117.0,43.5,15286.0,11.0,0.0,24724,9.401709401709402,0.0
ZCTA5 24726,-666666666.0,461.0,38.8,22684.0,187.0,23.0,24726,40.56399132321041,4.989154013015185
ZCTA5 24729,26620.0,184.0,47.0,17932.0,28.0,0.0,24729,15.217391304347826,0.0
ZCTA5 24731,44241.0,252.0,58.0,18210.0,0.0,0.0,24731,0.0,0.0
ZCTA5 24733,33929.0,697.0,34.1,22020.0,138.0,0.0,24733,19.79913916786227,0.0
ZCTA5 24736,30625.0,463.0,52.1,17592.0,85.0,3.0,24736,18.3585313174946,0.6479481641468683
ZCTA5 24737,-666666666.0,99.0,35.3,19148.0,0.0,0.0,24737,0.0,0.0
ZCTA5 24738,49226.0,225.0,27.2,21875.0,23.0,0.0,24738,10.222222222222221,0.0
ZCTA5 24740,42786.0,30985.0,43.1,24139.0,5598.0,819.0,24740,18.066806519283524,2.6432144586090045
ZCTA5 24747,28430.0,3357.0,32.7,15613.0,1154.0,21.0,24747,34.3759308906762,0.6255585344057194
ZCTA5 24801,26900.0,5135.0,36.5,12347.0,1229.0,77.0,24801,23.933787731256086,1.4995131450827652
ZCTA5 24808,36667.0,588.0,49.0,15900.0,140.0,8.0,24808,23.80952380952381,1.3605442176870748
ZCTA5 24811,27228.0,551.0,48.1,23933.0,111.0,79.0,24811,20.14519056261343,14.337568058076226
ZCTA5 24813,-666666666.0,256.0,48.0,13745.0,28.0,0.0,24813,10.9375,0.0
ZCTA5 24815,26139.0,825.0,40.4,12093.0,454.0,72.0,24815,55.03030303030303,8.727272727272727
ZCTA5 24816,38715.0,200.0,68.6,21399.0,18.0,0.0,24816,9.0,0.0
ZCTA5 24817,19063.0,838.0,39.1,13925.0,353.0,29.0,24817,42.124105011933175,3.460620525059666
ZCTA5 24818,20969.0,1015.0,43.2,15990.0,281.0,43.0,24818,27.68472906403941,4.236453201970443
ZCTA5 24822,41058.0,597.0,36.6,19574.0,117.0,43.0,24822,19.597989949748744,7.202680067001675
ZCTA5 24823,37426.0,483.0,29.9,13040.0,9.0,0.0,24823,1.8633540372670807,0.0
ZCTA5 24826,22778.0,91.0,57.3,9130.0,46.0,0.0,24826,50.54945054945055,0.0
ZCTA5 24827,57734.0,1308.0,46.1,19821.0,149.0,0.0,24827,11.391437308868502,0.0
ZCTA5 24828,19707.0,811.0,40.1,9500.0,398.0,13.0,24828,49.07521578298397,1.6029593094944512
ZCTA5 24830,28750.0,135.0,48.7,17581.0,24.0,4.0,24830,17.77777777777778,2.962962962962963
ZCTA5 24831,29125.0,91.0,61.3,14700.0,36.0,0.0,24831,39.56043956043956,0.0
ZCTA5 24834,40156.0,454.0,38.6,14245.0,103.0,11.0,24834,22.687224669603523,2.4229074889867843
ZCTA5 24836,35735.0,553.0,53.0,16950.0,50.0,23.0,24836,9.041591320072333,4.159132007233273
ZCTA5 24839,36544.0,1399.0,48.7,22727.0,241.0,73.0,24839,17.226590421729806,5.218012866333095
ZCTA5 24843,-666666666.0,49.0,50.0,19510.0,24.0,0.0,24843,48.97959183673469,0.0
ZCTA5 24844,23980.0,1413.0,56.3,17505.0,519.0,14.0,24844,36.73036093418259,0.9907997169143666
ZCTA5 24845,-666666666.0,447.0,35.8,26110.0,90.0,0.0,24845,20.13422818791946,0.0
ZCTA5 24846,-666666666.0,76.0,59.2,12197.0,50.0,8.0,24846,65.78947368421052,10.526315789473685
ZCTA5 24847,-666666666.0,370.0,28.7,13783.0,98.0,70.0,24847,26.486486486486488,18.91891891891892
ZCTA5 24848,-666666666.0,122.0,44.6,18478.0,21.0,3.0,24848,17.21311475409836,2.459016393442623
ZCTA5 24849,43859.0,195.0,44.7,23071.0,0.0,0.0,24849,0.0,0.0
ZCTA5 24850,19028.0,669.0,44.4,11607.0,280.0,11.0,24850,41.85351270553064,1.6442451420029895
ZCTA5 24851,32292.0,469.0,38.2,12173.0,153.0,21.0,24851,32.6226012793177,4.477611940298507
ZCTA5 24853,40357.0,468.0,48.6,25260.0,98.0,20.0,24853,20.94017094017094,4.273504273504273
ZCTA5 24854,-666666666.0,319.0,25.8,21872.0,64.0,29.0,24854,20.062695924764892,9.090909090909092
ZCTA5 24857,46011.0,942.0,54.9,26910.0,113.0,27.0,24857,11.995753715498939,2.8662420382165603
ZCTA5 24860,24408.0,236.0,54.9,13178.0,58.0,0.0,24860,24.576271186440678,0.0
ZCTA5 24861,33500.0,143.0,44.9,9827.0,59.0,10.0,24861,41.25874125874126,6.993006993006993
ZCTA5 24862,17042.0,561.0,55.5,10139.0,180.0,4.0,24862,32.0855614973262,0.7130124777183601
ZCTA5 24866,25313.0,310.0,36.0,11420.0,141.0,4.0,24866,45.483870967741936,1.2903225806451613
ZCTA5 24867,21417.0,416.0,65.2,14982.0,162.0,17.0,24867,38.94230769230769,4.086538461538462
ZCTA5 24868,33438.0,1019.0,39.3,14125.0,400.0,39.0,24868,39.25417075564279,3.827281648675172
ZCTA5 24869,21635.0,510.0,24.5,10104.0,147.0,41.0,24869,28.823529411764707,8.03921568627451
ZCTA5 24870,35064.0,2829.0,41.2,20576.0,747.0,87.0,24870,26.4050901378579,3.0752916224814424
ZCTA5 24871,35240.0,289.0,52.6,13926.0,124.0,16.0,24871,42.90657439446367,5.536332179930795
ZCTA5 24872,18580.0,636.0,40.9,10605.0,363.0,10.0,24872,57.075471698113205,1.5723270440251573
ZCTA5 24873,57684.0,498.0,39.3,22201.0,13.0,16.0,24873,2.610441767068273,3.21285140562249
ZCTA5 24874,48764.0,3000.0,50.4,24122.0,398.0,100.0,24874,13.266666666666667,3.3333333333333335
ZCTA5 24878,25302.0,581.0,34.8,8368.0,180.0,25.0,24878,30.98106712564544,4.3029259896729775
ZCTA5 24879,19362.0,583.0,42.6,9101.0,374.0,0.0,24879,64.15094339622641,0.0
ZCTA5 24880,24654.0,406.0,37.7,9710.0,216.0,0.0,24880,53.20197044334975,0.0
ZCTA5 24881,31118.0,372.0,56.7,12929.0,92.0,0.0,24881,24.731182795698924,0.0
ZCTA5 24882,29132.0,392.0,35.8,11015.0,141.0,71.0,24882,35.96938775510204,18.112244897959183
